,Id,name,Function,Best-hit-arabi-name,arabi-symbol,arabi-defline,GO term
2764,GRMZM2G141819,,,AT5G67390.1,,,
2765,GRMZM2G005859,,(M=6) PF02517 - CAAX protease self-immunity,AT4G17840.1,,,GO:0016020
2766,GRMZM2G170958,hb73,(M=136) PF00046 - Homeobox domain,AT5G17810.1,WOX12,WUSCHEL related homeobox 12,"GO:0003700,GO:0006355,GO:0005634,GO:0043565"
2767,GRMZM2G045844,,(M=85) PF03168 - Late embryogenesis abundant protein,AT3G44220.1,,Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family,
2768,GRMZM2G142057,,,,,,
2769,GRMZM5G824534,,,,,,
2770,GRMZM2G142109,,,ATMG00160.1,,cytochrome oxidase 2,"GO:0004129,GO:0046872,GO:0009060,GO:0016023,GO:0016021,GO:0016020,GO:0006123,GO:0005739,GO:0005751,GO:0005743,GO:0032940,GO:0022900,GO:0070469,GO:0005507,GO:0009507"
2771,GRMZM2G412604,,(M=6) 2.6.1.5 - Tyrosine transaminase.,AT5G36160.1,,Tyrosine transaminase family protein,"GO:0009536,GO:0033855,GO:0006520,GO:0003824,GO:0009058,GO:0006826,GO:0030170,GO:0010189"
2772,GRMZM2G142357,,,AT3G26010.1,,Galactose oxidase/kelch repeat superfamily protein,GO:0005515
2773,GRMZM2G142549,,,,,,
2774,GRMZM2G142584,,(M=11) 1.10.3.3 - L-ascorbate oxidase.,AT3G13400.1,sks13,SKU5  similar 13,"GO:0005507,GO:0055114,GO:0016491"
2775,GRMZM2G144618,,(M=5) PTHR16290 - TRANSCRIPTION FACTOR SMIF (DECAPPING ENZYME DCP1),AT1G08370.1,"ATDCP1,DCP1",decapping 1,
2776,GRMZM2G461465,,,AT5G64667.1,IDL2,inflorescence deficient in abscission (IDA)-like 2,
2777,GRMZM2G432480,,"(M=7) KOG2355 - Predicted ABC-type transport, ATPase component/CCR4 associated factor",AT1G67940.1,"ATNAP3,AtSTAR1,NAP3",non-intrinsic ABC protein 3,"GO:0006200,GO:0005774,GO:0016887,GO:0005886,GO:0000166,GO:0005524"
2778,GRMZM2G142816,,(M=30) PTHR22763 - RING ZINC FINGER PROTEIN,AT1G60360.1,,RING/U-box superfamily protein,"GO:0046872,GO:0008270,GO:0005515"
2779,GRMZM2G398876,,(M=7) PTHR11632:SF5 - SUCCINATE DEHYDROGENASE 2 FLAVOPROTEIN SUBUNIT,AT5G66760.1,SDH1-1,succinate dehydrogenase 1-1,"GO:0016627,GO:0022900,GO:0050660"
2780,GRMZM2G353268,,(M=35) PF01559 - Zein seed storage protein,,,,GO:0045735
2781,GRMZM2G146222,,,,,,
2782,GRMZM2G106445,,(M=10) PF12609 - Wound-induced protein,AT4G10265.1,,Wound-responsive family protein,
2783,GRMZM2G143332,,(M=16) PTHR11913 - COFILIN-RELATED,AT2G31200.1,"ADF6,ATADF6",actin depolymerizing factor 6,"GO:0003779,GO:0005622"
2784,GRMZM2G143397,,,,,,
2785,GRMZM2G143426,,,,,,
2786,GRMZM2G165530,,,AT2G16990.2,,Major facilitator superfamily protein,"GO:0005215,GO:0016021,GO:0055085,GO:0005886"
2787,GRMZM2G106164,,(M=1) PF08847 - Domain of unknown function (DUF1817),AT2G47910.1,CRR6,chlororespiratory reduction 6,"GO:0009535,GO:0009570,GO:0010275,GO:0009507"
2788,GRMZM2G143522,,,,,,
2789,GRMZM2G161670,,,,,,
2790,GRMZM2G143599,,(M=5) K06685 - MOB kinase activator 1,AT5G45550.1,,Mob1/phocein family protein,"GO:0016310,GO:0016301"
2791,GRMZM2G143745,,,,,,
2792,GRMZM2G143747,,"(M=6) PTHR22298:SF3 - ENDO-1,4-BETA-GLUCANASE",AT1G64390.1,"AtGH9C2,GH9C2",glycosyl hydrolase 9C2,"GO:0003824,GO:0005975,GO:0030246,GO:0004553"
2793,GRMZM2G445478,,,AT1G70160.1,,,
2794,GRMZM2G171781,myb30,(M=3) PF00249//PF12371 - Myb-like DNA-binding domain // Protein of unknown function (DUF3651),AT1G09540.1,"ATMYB61,MYB61",myb domain protein 61,"GO:0003682,GO:0003677"
2795,GRMZM2G123714,,,AT1G18650.1,PDCB3,plasmodesmata callose-binding protein 3,
2796,GRMZM2G143871,,(M=17) PF03492 - SAM dependent carboxyl methyltransferase,AT1G19640.1,JMT,jasmonic acid carboxyl methyltransferase,"GO:0008168,GO:0032259"
2797,GRMZM2G143886,,(M=6) PTHR11695:SF28 - TUMOR PROTEIN P53 INDUCIBLE PROTEIN 3 (QUINONE OXIDOREDUCTASE HOMOLOG),AT4G21580.1,,"oxidoreductase, zinc-binding dehydrogenase family protein","GO:0016491,GO:0008270,GO:0055114,GO:0000166"
2798,GRMZM2G144142,,(M=574) PF01535 - PPR repeat,AT4G16470.1,,Tetratricopeptide repeat (TPR)-like superfamily protein,
2799,GRMZM2G144158,,,,,,
2800,GRMZM2G051943,cta1,(M=7) PTHR22595:SF7 - CLASS IV CHITINASE,AT3G54420.1,"ATCHITIV,ATEP3,CHIV,EP3",homolog of carrot EP3-3 chitinase,"GO:0010262,GO:0005975,GO:0016998,GO:0006952,GO:0016798,GO:0000272,GO:0048046,GO:0008061,GO:0008152,GO:0005886,GO:0004568,GO:0006032,GO:0009505"
2801,GRMZM2G024024,,(M=2) PTHR24420//PTHR24420:SF796 - LEUCINE-RICH REPEAT RECEPTOR-LIKE PROTEIN KINASE ,AT2G33580.1,,Protein kinase superfamily protein,"GO:0006468,GO:0016998,GO:0071323,GO:0004672,GO:0005524,GO:0008061"
2802,GRMZM2G170520,,(M=6) PTHR11389:SF378 - ZINC FINGER PROTEIN,AT3G60580.1,,C2H2-like zinc finger protein,"GO:0008270,GO:0005622"
2803,GRMZM2G144398,hmg5,(M=1) PF00505//PF03000 - HMG (high mobility group) box // NPH3 family,AT1G50280.1,,Phototropic-responsive NPH3 family protein,
2804,GRMZM2G144421,,(M=14) K14488 - SAUR family protein,AT1G19830.1,,SAUR-like auxin-responsive protein family ,
2805,GRMZM2G144504,,,AT5G02010.1,"ATROPGEF7,ROPGEF7",RHO guanyl-nucleotide exchange factor 7,"GO:0005089,GO:0016310,GO:0016301"
2806,GRMZM2G144707,,(M=11) PTHR12300:SF11 - HVA22-LIKE PROTEIN,AT2G42820.1,HVA22F,HVA22-like protein F,
2807,GRMZM2G496770,myb166,(M=184) PTHR10641 - MYB-LIKE DNA-BINDING PROTEIN MYB,AT5G52260.1,"AtMYB19,MYB19",myb domain protein 19,"GO:0003682,GO:0003677"
2808,GRMZM2G342895,,,AT3G53320.1,,,
2809,GRMZM2G144923,,(M=3) PTHR24420//PTHR24420:SF854 - LEUCINE-RICH REPEAT RECEPTOR-LIKE PROTEIN KINASE ,AT2G36570.1,,Leucine-rich repeat protein kinase family protein,"GO:0006468,GO:0004672,GO:0005524"
2810,GRMZM2G078118,,,AT5G37360.1,,,"GO:0009535,GO:0009507"
2811,GRMZM2G145045,,(M=8) PF07645//PF07714 - Calcium-binding EGF domain // Protein tyrosine kinase,AT1G21230.1,WAK5,wall associated kinase 5,"GO:0006468,GO:0016772,GO:0030247,GO:0004674,GO:0005509,GO:0005515,GO:0005524"
2812,GRMZM2G145075,,(M=12) PF00069//PF07645 - Protein kinase domain // Calcium-binding EGF domain,AT1G21230.1,WAK5,wall associated kinase 5,"GO:0006468,GO:0016772,GO:0030247,GO:0004674,GO:0005509,GO:0005515,GO:0005524"
2813,GRMZM2G145109,,(M=12) PF00069//PF07645 - Protein kinase domain // Calcium-binding EGF domain,AT1G21230.1,WAK5,wall associated kinase 5,"GO:0006468,GO:0016772,GO:0030247,GO:0000166,GO:0004674,GO:0005509,GO:0005515,GO:0005524"
2814,GRMZM2G420870,,,AT1G67350.2,,,
2815,GRMZM2G145158,,,AT5G50610.1,,,
2816,GRMZM5G890815,,(M=4) KOG1906 - DNA polymerase sigma,AT3G51620.2,,PAP/OAS1 substrate-binding domain superfamily,GO:0016779
2817,GRMZM2G145262,,,,,,
2818,GRMZM2G145440,,(M=2) K13418 - somatic embryogenesis receptor kinase 1 [EC:2.7.10.1 2.7.11.1],AT1G71830.1,"ATSERK1,SERK1",somatic embryogenesis receptor-like kinase 1,"GO:0016310,GO:0016301"
2819,GRMZM2G039399,,(M=12) PF05097 - Protein of unknown function (DUF688),,,,
2820,GRMZM2G443439,,,AT3G05858.1,,,
2821,GRMZM2G145552,,(M=61) PF02298 - Plastocyanin-like domain,AT2G32300.1,UCC1,uclacyanin 1,"GO:0005507,GO:0009055"
2822,GRMZM2G035893,,(M=1) PF00112//PF00957//PF03030 - Papain family cysteine protease // Synaptobrevin // Inorganic H+ pyrophosphatase,AT1G15690.1,"ATAVP3,AtVHP1;1,AVP-3,AVP1",Inorganic H pyrophosphatase family protein,"GO:0015992,GO:0016192,GO:0004427,GO:0016021,GO:0016020,GO:0009678,GO:0006508,GO:0008234"
2823,GRMZM2G356204,,(M=6) PF00078//PF01348 - Reverse transcriptase (RNA-dependent DNA polymerase) // Type II intron maturase,AT5G46920.1,,"Intron maturase, type II family protein","GO:0003964,GO:0006278,GO:0003723,GO:0006397"
2824,GRMZM2G145632,,,,,,
2825,GRMZM2G100709,glk31,(M=348) PF00249 - Myb-like DNA-binding domain,AT2G40260.1,,Homeodomain-like superfamily protein,"GO:0003682,GO:0003677"
2826,GRMZM2G145690,hb71,,AT1G73360.1,"ATHDG11,EDT1,HDG11",homeodomain GLABROUS 11,"GO:0043565,GO:0003700,GO:0010091,GO:0005634,GO:0006355"
2827,GRMZM2G342685,,(M=14) PF05042 - Caleosin related protein,AT2G33380.1,"CLO-3,RD20",Caleosin-related family protein,
2828,GRMZM2G145788,,,,,,
2829,GRMZM2G154987,,(M=8) K14496 - abscisic acid receptor PYR/PYL family,AT2G26040.1,"PYL2,RCAR14",PYR1-like 2,GO:0009738
2830,GRMZM2G145950,,,AT3G12870.1,,,
2831,GRMZM2G138338,,(M=2) PTHR24420//PTHR24420:SF795 - LEUCINE-RICH REPEAT RECEPTOR-LIKE PROTEIN KINASE ,AT3G28040.1,,Leucine-rich receptor-like protein kinase family protein,"GO:0006468,GO:0016772,GO:0000166,GO:0005515,GO:0004672,GO:0005524"
2832,GRMZM2G179792,,,AT3G15730.1,"PLD,PLDALPHA1",phospholipase D alpha 1,"GO:0005515,GO:0016020,GO:0003824,GO:0005509,GO:0008152,GO:0004630,GO:0046470"
2833,GRMZM2G146152,,(M=23) PTHR11709:SF9 - LACCASE,AT5G60020.1,"ATLAC17,LAC17",laccase 17,"GO:0046274,GO:0009809,GO:0048046,GO:0052716,GO:0009414,GO:0005507,GO:0046872,GO:0009698,GO:0055114,GO:0016491"
2834,GRMZM2G146163,,(M=148) PF00226 - DnaJ domain,AT4G13830.2,J20,DNAJ-like 20,
2835,GRMZM2G056762,,,AT4G25170.1,,Uncharacterised conserved protein (UCP012943),
2836,GRMZM2G146200,,,,,,
2837,GRMZM2G318780,sus2,,AT4G02280.1,"ATSUS3,SUS3",sucrose synthase 3,"GO:0010431,GO:0016157,GO:0005829,GO:0016020,GO:0005982,GO:0005985,GO:0009058,GO:0016757,GO:0001666,GO:0009505"
2838,GRMZM2G146346,,(M=5) PTHR24420//PTHR24420:SF665 - LEUCINE-RICH REPEAT RECEPTOR-LIKE PROTEIN KINASE ,AT3G49750.1,"AtRLP44,RLP44",receptor like protein 44,"GO:0005515,GO:0005886"
2839,GRMZM2G038365,ris2,(M=2) 1.10.99.1 - Transferred entry: 1.10.9.1.,AT4G03280.1,"PETC,PGR1",photosynthetic electron transfer C,"GO:0009579,GO:0009941,GO:0045158,GO:0008121,GO:0016021,GO:0009496,GO:0022900,GO:0051537,GO:0046872,GO:0010196,GO:0042742,GO:0080167,GO:0005886,GO:0042651,GO:0015979,GO:0009507"
2840,GRMZM2G117439,,"(M=41) PF04398 - Protein of unknown function, DUF538",AT4G02370.1,,"Protein of unknown function, DUF538","GO:0005773,GO:0005774"
2841,GRMZM2G146502,rcph2,(M=11) PF06830 - Root cap,AT3G19430.1,,late embryogenesis abundant protein-related / LEA protein-related,
2842,GRMZM2G146511,,(M=10) PF04367 - Protein of unknown function (DUF502),AT2G20120.1,COV1,Protein of unknown function (DUF502),"GO:0005794,GO:0010222"
2843,GRMZM2G146518,,(M=574) PF01535 - PPR repeat,AT5G12100.1,,pentatricopeptide (PPR) repeat-containing protein,
2844,GRMZM2G146573,,,,,,
2845,GRMZM2G146627,tip4c,,AT2G25810.1,TIP4;1,tonoplast intrinsic protein 4;1,"GO:0006810,GO:0005773,GO:0005215,GO:0016021,GO:0016020,GO:0009705,GO:0042807"
2846,GRMZM2G146679,,,,,,
2847,GRMZM2G146688,ereb41,(M=224) PF00847 - AP2 domain,AT4G37750.1,"ANT,CKC,CKC1,DRG",Integrase-type DNA-binding superfamily protein,"GO:0003700,GO:0006355,GO:0042127,GO:0010492"
2848,GRMZM2G146694,,,AT5G44950.1,,F-box/RNI-like/FBD-like domains-containing protein,GO:0005515
2849,GRMZM2G146866,,(M=1) PTHR24420//PTHR24420:SF658 - LEUCINE-RICH REPEAT RECEPTOR-LIKE PROTEIN KINASE ,AT5G06740.1,,Concanavalin A-like lectin protein kinase family protein,"GO:0006468,GO:0016772,GO:0030246,GO:0004674,GO:0005524"
2850,GRMZM2G170047,,(M=136) KOG0156 - Cytochrome P450 CYP2 subfamily,AT3G48280.1,CYP71A25,"cytochrome P450, family 71, subfamily A, polypeptide 25","GO:0005794,GO:0020037,GO:0016705,GO:0055114,GO:0009055"
2851,GRMZM2G146948,,(M=2) PTHR23056:SF4 - CALCINEURIN B SUBUNIT,AT3G18430.1,,Calcium-binding EF-hand family protein,GO:0005509
2852,GRMZM2G145595,,,AT3G16950.1,"LPD1,ptlpd1",lipoamide dehydrogenase 1,"GO:0005737,GO:0050660,GO:0016668,GO:0045454,GO:0055114,GO:0016491"
2853,GRMZM2G147241,,(M=20) PF04852 - Protein of unknown function (DUF640),AT1G07090.1,LSH6,Protein of unknown function (DUF640),
2854,GRMZM2G024245,,(M=1) PTHR13743//PTHR13743:SF58 - BEIGE/BEACH-RELATED ,AT2G45540.1,,WD-40 repeat family protein / beige-related,GO:0005515
2855,GRMZM2G107597,sweet16,(M=23) PTHR10791 - RAG1-ACTIVATING PROTEIN 1,AT4G15920.1,,Nodulin MtN3 family protein,"GO:0016021,GO:0008643,GO:0005886"
2856,GRMZM2G147319,,,AT3G54780.1,,Zinc finger (C3HC4-type RING finger) family protein,GO:0005515
2857,GRMZM2G032209,,,AT2G31270.1,"ATCDT1A,CDT1,CDT1A",homolog of yeast CDT1 A,
2858,GRMZM2G023755,,,AT1G02610.1,,RING/FYVE/PHD zinc finger superfamily protein,GO:0008270
2859,GRMZM2G147481,,(M=18) KOG0752 - Mitochondrial solute carrier protein,AT5G64970.1,,Mitochondrial substrate carrier family protein,"GO:0016021,GO:0016020,GO:0005739,GO:0009536,GO:0055085"
2860,GRMZM2G400965,,,,,,
2861,GRMZM5G862109,ts6,(M=224) PF00847 - AP2 domain,AT2G28550.3,"RAP2.7,TOE1",related to AP2.7,"GO:0003700,GO:0006355,GO:0005634"
2862,AC234522.1_FG009,,,AT4G25610.1,,C2H2-like zinc finger protein,"GO:0008270,GO:0005622"
2863,GRMZM2G129674,ereb179,,AT1G72360.1,HRE1,Integrase-type DNA-binding superfamily protein,"GO:0003700,GO:0006355,GO:0005634"
2864,GRMZM5G862936,,(M=574) PF01535 - PPR repeat,AT3G57430.1,OTP84,Tetratricopeptide repeat (TPR)-like superfamily protein,
2865,GRMZM2G147840,,(M=17) PTHR10699 - NEUROMODULIN,AT3G16490.1,IQD26,IQ-domain 26,GO:0005515
2866,GRMZM2G136508,,(M=3) KOG1289 - Amino acid transporters,AT2G01170.1,BAT1,bidirectional amino acid transporter 1,"GO:0003333,GO:0016020,GO:0016021,GO:0015171"
2867,GRMZM2G147955,,(M=3) PF02602 - Uroporphyrinogen-III synthase HemD,,,,"GO:0033014,GO:0004852"
2868,GRMZM2G148052,,(M=17) 1.14.13.21 - Flavonoid 3'-monooxygenase.,AT3G26310.1,CYP71B35,"cytochrome P450, family 71, subfamily B, polypeptide 35","GO:0016705,GO:0055114,GO:0020037,GO:0009055"
2869,GRMZM2G117012,,,AT4G27760.1,"FEY,FEY3",NAD(P)-binding Rossmann-fold superfamily protein,
2870,GRMZM2G047138,,,,,,
2871,GRMZM2G067315,,,,,,
2872,GRMZM2G038303,ca2p15,(M=13) PTHR12632:SF5 - TRANSCRIPTIONAL ACTIVATOR PHP2-RELATED,AT1G72830.1,"ATHAP2C,HAP2C,NF-YA3","nuclear factor Y, subunit A3","GO:0003700,GO:0006355,GO:0005634,GO:0016602"
2873,GRMZM2G149567,,(M=9) PTHR11638:SF12 - ATP-DEPENDENT CLP PROTEASE-RELATED,AT5G51070.1,"CLPD,ERD1,SAG15",Clp ATPase,"GO:0009941,GO:0019538,GO:0017111,GO:0000166,GO:0005524,GO:0009507"
2874,GRMZM2G148534,,(M=32) PF02469 - Fasciclin domain,AT4G12730.1,FLA2,FASCICLIN-like arabinogalactan 2,
2875,GRMZM2G069370,mads30,(M=62) PTHR11945:SF19 - MADS BOX PROTEIN,AT1G71692.1,"AGL12,XAL1",AGAMOUS-like 12,"GO:0003700,GO:0005634,GO:0006355,GO:0048364,GO:0010228,GO:0046983"
2876,GRMZM2G147787,,,,,,
2877,GRMZM2G342246,expb7,(M=86) PF01357//PF03330 - Pollen allergen // Rare lipoprotein A (RlpA)-like double-psi beta-barrel,AT1G65680.1,"ATEXPB2,ATHEXP BETA 1.4,EXPB2",expansin B2,"GO:0005576,GO:0019953"
2878,GRMZM2G128256,,,,,,
2879,GRMZM2G325693,,,,,,
2880,GRMZM2G148892,,(M=5) PF02577 - Bifunctional nuclease,AT1G19660.2,,Wound-responsive family protein,"GO:0004518,GO:0050832,GO:0045892,GO:0043565,GO:0031063"
2881,GRMZM2G148998,,,AT4G28100.1,,,
2882,GRMZM2G041493,,,,,,
2883,GRMZM2G119023,,,,,,
2884,GRMZM2G180620,,,AT1G48960.1,,Adenine nucleotide alpha hydrolases-like superfamily protein,GO:0006950
2885,GRMZM2G346839,,(M=15) PTHR11527:SF14 - HEAT-SHOCK PROTEIN 17,AT4G10250.1,ATHSP22.0,HSP20-like chaperones superfamily protein,GO:0006950
2886,GRMZM2G149273,,(M=128) 1.11.1.7 - Peroxidase.,AT5G42180.1,,Peroxidase superfamily protein,"GO:0020037,GO:0006979,GO:0046872,GO:0004601,GO:0055114,GO:0016491"
2887,GRMZM2G149277,,,AT5G20480.1,EFR,EF-TU receptor,"GO:0016772,GO:0006468,GO:0005524,GO:0004672"
2888,GRMZM2G178079,,,AT1G10360.1,"ATGSTU18,GST29,GSTU18",glutathione S-transferase TAU 18,"GO:0004364,GO:0005515,GO:0009704,GO:0016881,GO:0016740,GO:0080167,GO:0048527,GO:0060416,GO:0009507"
2889,GRMZM2G150714,,(M=4) PTHR24420//PTHR24420:SF856 - LEUCINE-RICH REPEAT RECEPTOR-LIKE PROTEIN KINASE ,AT5G07620.1,,Protein kinase superfamily protein,"GO:0006468,GO:0004672,GO:0005524"
2890,GRMZM2G149323,,,,,,
2891,GRMZM2G149326,,,,,,
2892,GRMZM2G149347,c3h3,(M=5) PTHR12547:SF17 - OOCYTE MATURATION DEFECTIVE PROTEIN 1,AT1G66810.1,,Zinc finger C-x8-C-x5-C-x3-H type family protein,"GO:0008270,GO:0003676"
2893,GRMZM2G012717,col10,(M=14) PF00643//PF06203 - B-box zinc finger // CCT motif,AT1G25440.1,,B-box type zinc finger protein with CCT domain,"GO:0008270,GO:0005515,GO:0005622"
2894,GRMZM2G149446,,,,,,
2895,GRMZM2G370425,glk42,(M=348) PF00249 - Myb-like DNA-binding domain,AT5G42630.1,"ATS,KAN4",Homeodomain-like superfamily protein,"GO:0003682,GO:0003677"
2896,GRMZM2G042593,,,AT5G26770.2,,,
2897,GRMZM2G149624,,(M=31) PF01190 - Pollen proteins Ole e I like,AT2G21140.1,"ATPRP2,PRP2",proline-rich protein 2,
2898,GRMZM2G046520,,,AT1G19715.3,,Mannose-binding lectin superfamily protein,
2899,GRMZM2G421279,,,AT3G53730.1,,Histone superfamily protein,"GO:0000786,GO:0009579,GO:0005829,GO:0005730,GO:0005773,GO:0005634,GO:0005886,GO:0030036,GO:0005774,GO:0003779,GO:0009414,GO:0003677,GO:0046982,GO:0005694,GO:0006334,GO:0009506,GO:0009507"
2900,AC193402.3_FG004,,,,,,
2901,GRMZM2G149940,abi3,(M=96) PF02362 - B3 DNA binding domain,AT3G24650.1,"ABI3,SIS10",AP2/B3-like transcriptional factor family protein,"GO:0006355,GO:0005634,GO:0003677"
2902,GRMZM2G014187,,,AT1G14590.1,,Nucleotide-diphospho-sugar transferase family protein,
2903,GRMZM2G150011,,(M=14) KOG2462 - C2H2-type Zn-finger protein,AT1G13290.1,"DOT5,WIP6",C2H2-like zinc finger protein,"GO:0010087,GO:0010305,GO:0005634,GO:0005622,GO:0048367,GO:0048364,GO:0008270,GO:0003676,GO:0010588"
2904,GRMZM2G150153,,"(M=107) PF02902 - Ulp1 protease family, C-terminal catalytic domain",AT4G00690.1,ULP1B,UB-like protease 1B,"GO:0006508,GO:0008234"
2905,GRMZM2G150179,,(M=1) PTHR23155:SF193 - OS10G0473900 PROTEIN,AT3G14470.1,,NB-ARC domain-containing disease resistance protein,"GO:0017111,GO:0043531,GO:0000166"
2906,GRMZM2G511913,,,,,,
2907,GRMZM2G108694,,,AT2G47430.1,CKI1,Signal transduction histidine kinase,"GO:0000160,GO:0000156,GO:0016020,GO:0006355,GO:0007165,GO:0000155,GO:0005524"
2908,GRMZM2G312732,,,,,,
2909,GRMZM2G351505,,(M=64) PF00234 - Protease inhibitor/seed storage/LTP family,AT4G12490.1,,Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein,
2910,GRMZM2G150351,,,,,,
2911,GRMZM2G107003,,(M=14) PF02704 - Gibberellin regulated protein,AT5G14920.1,,Gibberellin-regulated family protein,
2912,GRMZM2G473162,,,AT5G57200.1,,ENTH/ANTH/VHS superfamily protein,"GO:0030118,GO:0048268,GO:0005543,GO:0030276,GO:0005545"
2913,GRMZM2G150524,,,AT3G62450.1,,,
2914,GRMZM2G150674,,,,,,GO:0005581
2915,GRMZM2G150724,,(M=4) K12462 - Rho GDP-dissociation inhibitor,AT3G07880.1,SCN1,Immunoglobulin E-set superfamily protein,"GO:0005737,GO:0005094"
2916,GRMZM2G150848,,,,,,
2917,GRMZM2G064015,,(M=166) PF00931 - NB-ARC domain,AT3G50950.1,ZAR1,HOPZ-ACTIVATED RESISTANCE 1,GO:0043531
2918,GRMZM2G051528,myb95,"(M=110) KOG0048 - Transcription factor, Myb superfamily",AT2G47460.1,"ATMYB12,MYB12,PFG1",myb domain protein 12,"GO:0003682,GO:0003677"
2919,GRMZM2G150907,,,AT2G46950.1,CYP709B2,"cytochrome P450, family 709, subfamily B, polypeptide 2","GO:0004497,GO:0046872,GO:0020037,GO:0016705,GO:0009055,GO:0055114"
2920,GRMZM2G432662,,(M=10) PTHR19317 - PRENYLATED RAB ACCEPTOR 1-RELATED,AT2G38360.1,PRA1.B4,prenylated RAB acceptor 1.B4,
2921,GRMZM2G150928,,,,,,
2922,GRMZM2G151044,trpp4,(M=16) 3.1.3.12 - Trehalose-phosphatase.,AT1G35910.1,,Haloacid dehalogenase-like hydrolase (HAD) superfamily protein,"GO:0046686,GO:0003824,GO:0005992,GO:0008152,GO:0004805"
2923,GRMZM5G862467,,,AT5G45550.1,,Mob1/phocein family protein,GO:0005634
2924,GRMZM2G139811,,(M=6) PTHR16122:SF15 - OS08G0492400 PROTEIN,AT5G50170.1,,C2 calcium/lipid-binding and GRAM domain containing protein,GO:0005515
2925,GRMZM2G151365,,,,,,
2926,GRMZM2G151444,wrky45,(M=128) PF03106 - WRKY DNA -binding domain,AT4G39410.1,"ATWRKY13,WRKY13",WRKY DNA-binding protein 13,"GO:0003700,GO:0006355,GO:0043565"
2927,GRMZM2G151542,ereb80,(M=224) PF00847 - AP2 domain,AT4G27950.1,CRF4,cytokinin response factor 4,"GO:0003700,GO:0006355,GO:0005634"
2928,GRMZM2G069905,,,,,,
2929,GRMZM2G151639,,(M=8) PTHR11389:SF374 - ZINC-FINGER TRANSCRIPTION FACTOR,AT2G41940.1,ZFP8,zinc finger protein 8,"GO:0008270,GO:0005622"
2930,GRMZM2G151656,,(M=80) PF02519 - Auxin responsive protein,AT1G29500.1,,SAUR-like auxin-responsive protein family ,"GO:0050896,GO:0005516,GO:0005739,GO:0009734"
2931,GRMZM2G151668,,,,,,
2932,GRMZM2G151671,,,,,,
2933,GRMZM2G151887,,(M=1) PTHR14741:SF24 - UNKNOWN PROTEIN,AT1G30550.1,,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein,"GO:0008168,GO:0009452,GO:0001510"
2934,GRMZM2G151921,,"(M=31) PTHR11200:SF29 - TYPE I INOSITOL POLYPHOSPHATE 5-PHOSPHATASE, ARATH",AT2G01900.1,,DNAse I-like superfamily protein,GO:0046856
2935,GRMZM2G152011,,,AT3G15550.1,,,
2936,GRMZM2G152028,,,AT2G37960.2,,,GO:0005515
2937,GRMZM2G152051,,,,,,
2938,GRMZM2G041310,,,AT1G06660.1,,,
2939,GRMZM2G092465,nactf123,,AT2G46770.1,"ANAC043,EMB2301,NST1",NAC (No Apical Meristem) domain transcriptional regulator superfamily protein,"GO:0043565,GO:0009834,GO:0016020,GO:0045893,GO:0009809,GO:0010047,GO:0009901"
2940,GRMZM2G152175,,(M=7) 1.1.1.219 - Dihydrokaempferol 4-reductase.,AT4G27250.1,,NAD(P)-binding Rossmann-fold superfamily protein,"GO:0050662,GO:0003824,GO:0044237,GO:0000166"
2941,GRMZM2G060194,,,AT4G26690.1,"GPDL2,MRH5,SHV3",PLC-like phosphodiesterase family protein,"GO:0008889,GO:0006071,GO:0006629"
2942,GRMZM2G152287,,,,,,
2943,GRMZM2G152290,,(M=9) PTHR22844:SF91 - OS05G0172500 PROTEIN,AT5G07610.1,,F-box family protein,GO:0005515
2944,GRMZM2G083012,,,AT4G22860.1,,Cell cycle regulated microtubule associated protein,
2945,GRMZM2G152591,,,AT3G11600.1,,,
2946,GRMZM2G152774,,(M=11) PTHR13620 - 3-5 EXONUCLEASE,AT4G13870.2,"ATWEX,ATWRNEXO,WEX,WRNEXO",Werner syndrome-like exonuclease,"GO:0006139,GO:0008408,GO:0003676,GO:0005622"
2947,GRMZM2G109526,,(M=4) PF05697 - Bacterial trigger factor protein (TF),AT2G30695.2,,,"GO:0015031,GO:0006457"
2948,GRMZM2G152801,fls1,(M=2) 1.14.11.23 - Flavonol synthase.,AT5G08640.2,"ATFLS1,FLS,FLS1",flavonol synthase 1,"GO:0051555,GO:0045431,GO:0009813,GO:0009416,GO:0080167,GO:0005506,GO:0055114,GO:0016491"
2949,GRMZM2G152805,,(M=7) PTHR15350 - COP9 SIGNALOSOME COMPLEX SUBUNIT 7/DENDRITIC CELL PROTEIN GA17,AT1G02090.1,"ATCSN7,COP15,CSN7,FUS5",Proteasome component (PCI) domain protein,GO:0005515
2950,GRMZM2G152836,,,AT1G55310.3,"ATSCL33,SCL33,SR33",SC35-like splicing factor 33,"GO:0003676,GO:0000166"
2951,GRMZM2G026459,,,AT1G33440.1,,Major facilitator superfamily protein,"GO:0005215,GO:0006810,GO:0005886"
2952,GRMZM2G152962,,(M=115) PTHR22835:SF39 - LATERAL SIGNALING TARGET PROTEIN 2,AT1G28650.1,,GDSL-like Lipase/Acylhydrolase superfamily protein,"GO:0006629,GO:0016788"
